location,is_city,zip,County,STATE,City
larchmont_NY,1,10538,NA,NY,larchmont
white plains_NY,1,10607,NA,NY,white plains
armonk_NY,1,10504,NA,NY,armonk
westchester_NY,0,10576,westchester,NY,pound ridge
yorktown heights_NY,1,10598,NA,NY,yorktown heights
ossining_NY,1,10562,NA,NY,ossining
penn yan_NY,1,14527,NA,NY,penn yan
seaman_OH,1,45679,NA,OH,seaman
ashland_OH,1,44805,NA,OH,ashland
conneaut_OH,1,44030,NA,OH,conneaut
geneva_OH,1,44041,NA,OH,geneva
north kingsville_OH,1,44048,NA,OH,north kingsville
roaming shores_OH,1,44084,NA,OH,roaming shores
bridgeport_OH,1,43912,NA,OH,bridgeport
martins ferry_OH,1,43935,NA,OH,martins ferry
st. clairsville_OH,1,43950,NA,OH,st. clairsville
aberdeen_OH,1,45101,NA,OH,aberdeen
hamilton_OH,1,45011,NA,OH,hamilton
hamilton_OH,1,45011,NA,OH,hamilton
hamilton_OH,0,45069,hamilton,OH,west chester
urbana_OH,1,43078,NA,OH,urbana
st. paris_OH,1,43072,NA,OH,st. paris
springfield_OH,1,45502,NA,OH,springfield
south charleston_OH,1,45368,NA,OH,south charleston
springfield_OH,1,45504,NA,OH,springfield
newtonsville_OH,1,45158,NA,OH,newtonsville
lisbon_OH,1,44432,NA,OH,lisbon
new washington_OH,1,44854,NA,OH,new washington
beachwood_OH,1,44122,NA,OH,beachwood
berea_OH,1,44017,NA,OH,berea
broadview heights_OH,1,44147,NA,OH,broadview heights
brooklyn heights_OH,1,44131,NA,OH,brooklyn heights
chagrin falls_OH,1,44022,NA,OH,chagrin falls
cleveland heights_OH,1,44118,NA,OH,cleveland heights
maple heights_OH,1,44137,NA,OH,maple heights
north randall_OH,1,44128,NA,OH,north randall
olmsted falls_OH,1,44138,NA,OH,olmsted falls
cuyahoga_OH,0,44022,cuyahoga,OH,orange village
parma_OH,1,44129,NA,OH,parma
parma heights_OH,1,44130,NA,OH,parma heights
rocky river_OH,1,44116,NA,OH,rocky river
highland hills_OH,1,44122,NA,OH,highland hills
ansonia_OH,1,45303,NA,OH,ansonia
defiance_OH,1,43512,NA,OH,defiance
powell_OH,1,43065,NA,OH,powell
lithopolis_OH,1,43136,NA,OH,lithopolis
pickerington_OH,1,43147,NA,OH,pickerington
hilliard_OH,1,43026,NA,OH,hilliard
reynoldsburg_OH,1,43068,NA,OH,reynoldsburg
whitehall_OH,1,43213,NA,OH,whitehall
columbus_OH,1,43204,NA,OH,columbus
columbus_OH,1,43224,NA,OH,columbus
archbold_OH,1,43502,NA,OH,archbold
fayette_OH,1,43521,NA,OH,fayette
wauseon_OH,1,43567,NA,OH,wauseon
xenia_OH,1,45385,NA,OH,xenia
cedarville_OH,1,45314,NA,OH,cedarville
byesville_OH,1,43723,NA,OH,byesville
blue ash_OH,1,45242,NA,OH,blue ash
cincinnati_OH,1,45243,NA,OH,cincinnati
greenfield_OH,1,45123,NA,OH,greenfield
jackson_OH,1,45640,NA,OH,jackson
steubenville_OH,1,43952,NA,OH,steubenville
toronto_OH,1,43964,NA,OH,toronto
mentor_OH,1,44060,NA,OH,mentor
hanging rock_OH,1,45638,NA,OH,hanging rock
granville_OH,1,43023,NA,OH,granville
heath_OH,1,43056,NA,OH,heath
johnstown_OH,1,43031,NA,OH,johnstown
utica_OH,1,43080,NA,OH,utica
buckeye lake_OH,1,43008,NA,OH,buckeye lake
russells point_OH,1,43348,NA,OH,russells point
lorain_OH,1,44052,NA,OH,lorain
lagrange_OH,1,44050,NA,OH,lagrange
sylvania_OH,1,43560,NA,OH,sylvania
toledo_OH,1,43604,NA,OH,toledo
waterville_OH,1,43566,NA,OH,waterville
boardman_OH,1,44512,NA,OH,boardman
poland_OH,1,44514,NA,OH,poland
sebring_OH,1,44672,NA,OH,sebring
youngstown_OH,1,44503,NA,OH,youngstown
new springfield_OH,1,44443,NA,OH,new springfield
lake milton_OH,1,44429,NA,OH,lake milton
lowellville_OH,1,44436,NA,OH,lowellville
marion_OH,1,43302,NA,OH,marion
racine_OH,1,45771,NA,OH,racine
syracuse_OH,1,45779,NA,OH,syracuse
west milton_OH,1,45383,NA,OH,west milton
dayton_OH,1,45402,NA,OH,dayton
miamisburg_OH,1,45342,NA,OH,miamisburg
moraine_OH,1,45439,NA,OH,moraine
clayton_OH,1,45315,NA,OH,clayton
riverside_OH,1,45424,NA,OH,riverside
union_OH,1,45322,NA,OH,union
farmersville_OH,1,45325,NA,OH,farmersville
new concord_OH,1,43762,NA,OH,new concord
graytown_OH,1,43432,NA,OH,graytown
crooksville_OH,1,43731,NA,OH,crooksville
shawnee_OH,1,43782,NA,OH,shawnee
thornville_OH,1,43076,NA,OH,thornville
circleville_OH,1,43113,NA,OH,circleville
streetsboro_OH,1,44241,NA,OH,streetsboro
mansfield_OH,1,44902,NA,OH,mansfield
fort loramie_OH,1,45845,NA,OH,fort loramie
canton_OH,1,44702,NA,OH,canton
beach_OH,1,44608,NA,OH,beach
wilmot_OH,1,44689,NA,OH,wilmot
hartville_OH,1,44632,NA,OH,hartville
massillon_OH,1,44646,NA,OH,massillon
uniontown_OH,1,44685,NA,OH,uniontown
akron_OH,1,44308,NA,OH,akron
tallmadge_OH,1,44278,NA,OH,tallmadge
youngstown_OH,1,44505,NA,OH,youngstown
leavittsburg_OH,1,44430,NA,OH,leavittsburg
trumbull_OH,0,44418,trumbull,OH,fowler
dennison_OH,1,44621,NA,OH,dennison
bolivar_OH,1,44612,NA,OH,bolivar
strasburg_OH,1,44680,NA,OH,strasburg
mercer_OH,0,45039,mercer,OH,hamilton township
belpre_OH,1,45714,NA,OH,belpre
orrville_OH,1,44667,NA,OH,orrville
dalton_OH,1,44618,NA,OH,dalton
haskins_OH,1,43525,NA,OH,haskins
risingsun_OH,1,43457,NA,OH,risingsun
cincinnati_OH,1,45214,NA,OH,cincinnati
cleveland_OH,1,44113,NA,OH,cleveland
columbus_OH,1,43215,NA,OH,columbus
stilwell_OK,1,74960,NA,OK,stilwell
stringtown_OK,1,74569,NA,OK,stringtown
elk_OK,1,73644,NA,OK,elk
sayre_OK,1,73662,NA,OK,sayre
calera_OK,1,74730,NA,OK,calera
lone grove_OK,1,73443,NA,OK,lone grove
hulbert_OK,1,74441,NA,OK,hulbert
sawyer_OK,1,74756,NA,OK,sawyer
norman_OK,1,73069,NA,OK,norman
lawton_OK,1,73501,NA,OK,lawton
clinton_OK,1,73601,NA,OK,clinton
jay_OK,1,74346,NA,OK,jay
minco_OK,1,73059,NA,OK,minco
lamont_OK,1,74643,NA,OK,lamont
waurika_OK,1,73573,NA,OK,waurika
hennessey_OK,1,73742,NA,OK,hennessey
okarche_OK,1,73762,NA,OK,okarche
hobart_OK,1,73651,NA,OK,hobart
wilburton_OK,1,74578,NA,OK,wilburton
marietta_OK,1,73448,NA,OK,marietta
newcastle_OK,1,73065,NA,OK,newcastle
edmond_OK,1,73034,NA,OK,edmond
oklahoma_OK,1,73102,NA,OK,oklahoma
spencer_OK,1,73084,NA,OK,spencer
henryetta_OK,1,74437,NA,OK,henryetta
fairfax_OK,1,74637,NA,OK,fairfax
hominy_OK,1,74035,NA,OK,hominy
allen_OK,1,74825,NA,OK,allen
seminole_OK,1,74868,NA,OK,seminole
vian_OK,1,74962,NA,OK,vian
guymon_OK,1,73942,NA,OK,guymon
broken arrow_OK,1,74012,NA,OK,broken arrow
skiatook_OK,1,74070,NA,OK,skiatook
tulsa_OK,1,74103,NA,OK,tulsa
mooreland_OK,1,73852,NA,OK,mooreland
gladstone_OR,1,97027,NA,OR,gladstone
oregon_OR,1,97045,NA,OR,oregon
cannon beach_OR,1,97110,NA,OR,cannon beach
scappoose_OR,1,97056,NA,OR,scappoose
columbia_OR,1,97018,NA,OR,columbia
north bend_OR,1,97459,NA,OR,north bend
gold beach_OR,1,97444,NA,OR,gold beach
bend_OR,1,97701,NA,OR,bend
medford_OR,1,97501,NA,OR,medford
cottage grove_OR,1,97424,NA,OR,cottage grove
eugene_OR,1,97401,NA,OR,eugene
salem_OR,1,97301,NA,OR,salem
turner_OR,1,97392,NA,OR,turner
aumsville_OR,1,97325,NA,OR,aumsville
boardman_OR,1,97818,NA,OR,boardman
gresham_OR,1,97030,NA,OR,gresham
portland_OR,1,97204,NA,OR,portland
independence_OR,1,97351,NA,OR,independence
tillamook_OR,1,97141,NA,OR,tillamook
hermiston_OR,1,97838,NA,OR,hermiston
la grande_OR,1,97850,NA,OR,la grande
enterprise_OR,1,97828,NA,OR,enterprise
beaverton_OR,1,97076,NA,OR,beaverton
hillsboro_OR,1,97123,NA,OR,hillsboro
adams_PA,0,17325,adams,PA,gettysburg
duquesne_PA,1,15110,NA,PA,duquesne
pittsburgh_PA,1,15234,NA,PA,pittsburgh
white oak borough_PA,1,15131,NA,PA,white oak borough
oakdale_PA,1,15071,NA,PA,oakdale
pittsburgh_PA,1,15238,NA,PA,pittsburgh
mckeesport_PA,1,15132,NA,PA,mckeesport
allegheny_PA,0,15136,allegheny,PA,mc kees rocks
millvale borough_PA,1,15209,NA,PA,millvale borough
allegheny_PA,0,15129,allegheny,PA,south park
pittsburgh_PA,1,15236,NA,PA,pittsburgh
pittsburgh_PA,1,15236,NA,PA,pittsburgh
elizabeth borough_PA,1,15037,NA,PA,elizabeth borough
pittsburgh_PA,1,15210,NA,PA,pittsburgh
port vue borough_PA,1,15133,NA,PA,port vue borough
tarentum borough_PA,1,15084,NA,PA,tarentum borough
pittsburgh_PA,1,15229,NA,PA,pittsburgh
leechburg borough_PA,1,15656,NA,PA,leechburg borough
armstrong_PA,0,15690,armstrong,PA,vandergrift
beaver borough_PA,1,15009,NA,PA,beaver borough
beaver falls_PA,1,15010,NA,PA,beaver falls
aliquippa_PA,1,15001,NA,PA,aliquippa
beaver_PA,0,15074,beaver,PA,rochester
south heights borough_PA,1,15081,NA,PA,south heights borough
boyertown borough_PA,1,19512,NA,PA,boyertown borough
kutztown borough_PA,1,19530,NA,PA,kutztown borough
reading_PA,1,19601,NA,PA,reading
reading_PA,1,19605,NA,PA,reading
berks_PA,0,19512,berks,PA,boyertown
roaring spring borough_PA,1,16673,NA,PA,roaring spring borough
claysburg_PA,1,16625,NA,PA,claysburg
canton borough_PA,1,17724,NA,PA,canton borough
sayre borough_PA,1,18840,NA,PA,sayre borough
sayre_PA,1,18840,NA,PA,sayre
bensalem_PA,1,19020,NA,PA,bensalem
fairless hills_PA,1,19030,NA,PA,fairless hills
bucks_PA,0,18974,bucks,PA,warminster
quakertown_PA,1,18951,NA,PA,quakertown
plumsteadville_PA,1,18902,NA,PA,plumsteadville
bucks_PA,0,18912,bucks,PA,buckingham
pipersville_PA,1,18947,NA,PA,pipersville
butler_PA,1,16001,NA,PA,butler
mars borough_PA,1,16046,NA,PA,mars borough
cambria_PA,0,15909,cambria,PA,conemaugh
johnstown_PA,1,15904,NA,PA,johnstown
belsano_PA,1,15922,NA,PA,belsano
beaverdale_PA,1,15921,NA,PA,beaverdale
lehighton borough_PA,1,18235,NA,PA,lehighton borough
centre_PA,0,16803,centre,PA,state college
coatesville_PA,1,19320,NA,PA,coatesville
oxford borough_PA,1,19363,NA,PA,oxford borough
parkesburg borough_PA,1,19365,NA,PA,parkesburg borough
spring borough_PA,1,19475,NA,PA,spring borough
chester_PA,0,19425,chester,PA,chester springs
honey brook borough_PA,1,19344,NA,PA,honey brook borough
chester_PA,0,19425,chester,PA,chester springs
nottingham_PA,1,19362,NA,PA,nottingham
knox borough_PA,1,16232,NA,PA,knox borough
avis_PA,1,17721,NA,PA,avis
bloomsburg_PA,1,17815,NA,PA,bloomsburg
cumberland_PA,0,17055,cumberland,PA,mechanicsburg
harrisburg_PA,1,17101,NA,PA,harrisburg
highspire borough_PA,1,17034,NA,PA,highspire borough
aston_PA,1,19014,NA,PA,aston
delaware_PA,0,19079,delaware,PA,sharon hill
glenolden borough_PA,1,19036,NA,PA,glenolden borough
trainer borough_PA,1,19061,NA,PA,trainer borough
brookhaven borough_PA,1,19015,NA,PA,brookhaven borough
delaware_PA,0,19082,delaware,PA,upper darby
delaware_PA,0,19063,delaware,PA,media
erie_PA,1,16501,NA,PA,erie
erie_PA,1,16510,NA,PA,erie
uniontown_PA,1,15401,NA,PA,uniontown
grindstone_PA,1,15442,NA,PA,grindstone
greencastle borough_PA,1,17225,NA,PA,greencastle borough
brockway borough_PA,1,15824,NA,PA,brockway borough
sykesville borough_PA,1,15865,NA,PA,sykesville borough
dunmore borough_PA,1,18512,NA,PA,dunmore borough
scranton_PA,1,18503,NA,PA,scranton
lackawanna_PA,0,18447,lackawanna,PA,scott township
lancaster_PA,0,17522,lancaster,PA,ephrata
lancaster_PA,1,17603,NA,PA,lancaster
lititz borough_PA,1,17543,NA,PA,lititz borough
lampeter_PA,1,17602,NA,PA,lampeter
new castle_PA,1,16101,NA,PA,new castle
lawrence_PA,0,17967,lawrence,PA,ringtown
palmyra borough_PA,1,17078,NA,PA,palmyra borough
lebanon_PA,1,17042,NA,PA,lebanon
allentown_PA,1,18101,NA,PA,allentown
slatington borough_PA,1,18080,NA,PA,slatington borough
macungie borough_PA,1,18062,NA,PA,macungie borough
freeland borough_PA,1,18224,NA,PA,freeland borough
nanticoke_PA,1,18634,NA,PA,nanticoke
ashley borough_PA,1,18706,NA,PA,ashley borough
pittston borough_PA,1,18644,NA,PA,pittston borough
pittston_PA,1,18640,NA,PA,pittston
luzerne_PA,0,18704,luzerne,PA,wilkes barre
williamsport_PA,1,17701,NA,PA,williamsport
greenville borough_PA,1,16125,NA,PA,greenville borough
mercer_PA,0,16127,mercer,PA,grove
hermitage_PA,1,16148,NA,PA,hermitage
mifflin_PA,0,17044,mifflin,PA,lewistown
bridgeport borough_PA,1,19405,NA,PA,bridgeport borough
montgomery_PA,0,19401,montgomery,PA,norristown
ardmore_PA,1,19003,NA,PA,ardmore
montgomery_PA,0,19464,montgomery,PA,pottstown
plymouth meeting_PA,1,19462,NA,PA,plymouth meeting
pottstown borough_PA,1,19464,NA,PA,pottstown borough
rockledge borough_PA,1,19046,NA,PA,rockledge borough
royersford borough_PA,1,19468,NA,PA,royersford borough
montgomery_PA,0,19492,montgomery,PA,zieglerville
montgomery_PA,0,19468,montgomery,PA,limerick
bethlehem_PA,1,18018,NA,PA,bethlehem
easton_PA,1,18042,NA,PA,easton
easton_PA,1,18045,NA,PA,easton
easton_PA,1,18040,NA,PA,easton
tatamy borough_PA,1,18085,NA,PA,tatamy borough
walnutport borough_PA,1,18088,NA,PA,walnutport borough
northampton_PA,0,18064,northampton,PA,nazareth
milton borough_PA,1,17847,NA,PA,milton borough
coal township_PA,1,17866,NA,PA,coal township
trevorton_PA,1,17881,NA,PA,trevorton
nanticoke_PA,1,18634,NA,PA,nanticoke
pottsville_PA,1,17901,NA,PA,pottsville
shenandoah borough_PA,1,17976,NA,PA,shenandoah borough
tamaqua borough_PA,1,18252,NA,PA,tamaqua borough
mahanoy_PA,1,17948,NA,PA,mahanoy
tremont borough_PA,1,17981,NA,PA,tremont borough
schuylkill_PA,0,18252,schuylkill,PA,tamaqua
shamokin dam borough_PA,1,17876,NA,PA,shamokin dam borough
mifflinburg borough_PA,1,17844,NA,PA,mifflinburg borough
monongahela_PA,1,15063,NA,PA,monongahela
washington_PA,0,15321,washington,PA,cecil
houston_PA,1,15342,NA,PA,houston
west alexander_PA,1,15376,NA,PA,west alexander
washington_PA,1,15301,NA,PA,washington
slovan_PA,1,15078,NA,PA,slovan
hickory_PA,1,15340,NA,PA,hickory
daisytown_PA,1,15427,NA,PA,daisytown
ligonier borough_PA,1,15658,NA,PA,ligonier borough
westmoreland_PA,0,15656,westmoreland,PA,leechburg
delmont borough_PA,1,15626,NA,PA,delmont borough
meshoppen borough_PA,1,18630,NA,PA,meshoppen borough
york_PA,1,17401,NA,PA,york
york_PA,1,17408,NA,PA,york
west york borough_PA,1,17404,NA,PA,west york borough
york_PA,0,17368,york,PA,wrightsville
philadelphia_PA,1,19106,NA,PA,philadelphia
pittsburgh_PA,1,15233,NA,PA,pittsburgh
warwick_RI,1,2886,NA,RI,warwick
kent_RI,0,2893,kent,RI,west warwick
newport_RI,1,2840,NA,RI,newport
cranston_RI,1,2920,NA,RI,cranston
pawtucket_RI,1,2860,NA,RI,pawtucket
providence_RI,1,2903,NA,RI,providence
providence_RI,0,2896,providence,RI,north smithfield
washington_RI,0,2852,washington,RI,north kingstown
washington_RI,0,2879,washington,RI,wakefield
westerly_RI,1,2891,NA,RI,westerly
charlestown_RI,1,2813,NA,RI,charlestown
washington_RI,0,2807,washington,RI,block island
calhoun falls_SC,1,29628,NA,SC,calhoun falls
aiken_SC,1,29801,NA,SC,aiken
bath_SC,1,29816,NA,SC,bath
anderson_SC,1,29624,NA,SC,anderson
pendleton_SC,1,29670,NA,SC,pendleton
bonneau_SC,1,29431,NA,SC,bonneau
goose creek_SC,1,29445,NA,SC,goose creek
st. matthews_SC,1,29135,NA,SC,st. matthews
charleston_SC,1,29403,NA,SC,charleston
mount pleasant_SC,1,29464,NA,SC,mount pleasant
north charleston_SC,1,29406,NA,SC,north charleston
blacksburg_SC,1,29702,NA,SC,blacksburg
darlington_SC,1,29540,NA,SC,darlington
summerville_SC,1,29483,NA,SC,summerville
florence_SC,1,29501,NA,SC,florence
fountain inn_SC,1,29644,NA,SC,fountain inn
greenville_SC,1,29601,NA,SC,greenville
greer_SC,1,29650,NA,SC,greer
myrtle beach_SC,1,29577,NA,SC,myrtle beach
ridgeland_SC,1,29936,NA,SC,ridgeland
springdale_SC,1,29170,NA,SC,springdale
mccormick_SC,0,29835,mccormick,SC,mc cormick
marion_SC,1,29571,NA,SC,marion
prosperity_SC,1,29127,NA,SC,prosperity
seneca_SC,1,29679,NA,SC,seneca
walhalla_SC,1,29691,NA,SC,walhalla
salem_SC,1,29676,NA,SC,salem
holly hill_SC,1,29059,NA,SC,holly hill
norway_SC,1,29113,NA,SC,norway
liberty_SC,1,29657,NA,SC,liberty
columbia_SC,1,29201,NA,SC,columbia
spartanburg_SC,1,29306,NA,SC,spartanburg
woodruff_SC,1,29388,NA,SC,woodruff
inman_SC,1,29349,NA,SC,inman
wellford_SC,1,29385,NA,SC,wellford
sumter_SC,1,29150,NA,SC,sumter
rock hill_SC,1,29730,NA,SC,rock hill
avon_SD,1,57315,NA,SD,avon
wagner_SD,1,57380,NA,SD,wagner
webster_SD,1,57274,NA,SD,webster
eagle butte_SD,1,57625,NA,SD,eagle butte
miller_SD,1,57362,NA,SD,miller
pierre_SD,1,57501,NA,SD,pierre
parkston_SD,1,57366,NA,SD,parkston
sioux falls_SD,1,57104,NA,SD,sioux falls
rapid_SD,1,57701,NA,SD,rapid
sisseton_SD,1,57262,NA,SD,sisseton
elk point_SD,1,57025,NA,SD,elk point
shelbyville_TN,1,37160,NA,TN,shelbyville
cleveland_TN,1,37311,NA,TN,cleveland
jellico_TN,1,37762,NA,TN,jellico
clarksburg_TN,1,26301,NA,TN,clarksburg
pleasant view_TN,1,37146,NA,TN,pleasant view
newport_TN,1,37822,NA,TN,newport
tullahoma_TN,1,37388,NA,TN,tullahoma
davidson_TN,0,37210,davidson,TN,nashville
dickson_TN,1,37055,NA,TN,dickson
trimble_TN,1,38259,NA,TN,trimble
pulaski_TN,1,38478,NA,TN,pulaski
minor hill_TN,1,38473,NA,TN,minor hill
ardmore_TN,1,38449,NA,TN,ardmore
bean station_TN,1,37708,NA,TN,bean station
morristown_TN,1,37816,NA,TN,morristown
chattanooga_TN,1,37406,NA,TN,chattanooga
bolivar_TN,1,38008,NA,TN,bolivar
rogersville_TN,1,37857,NA,TN,rogersville
scotts hill_TN,1,38374,NA,TN,scotts hill
waverly_TN,1,37185,NA,TN,waverly
gainesboro_TN,1,38562,NA,TN,gainesboro
white pine_TN,1,37890,NA,TN,white pine
mountain_TN,1,37683,NA,TN,mountain
knoxville_TN,1,37927,NA,TN,knoxville
henning_TN,1,38041,NA,TN,henning
loretto_TN,1,38469,NA,TN,loretto
ethridge_TN,1,38456,NA,TN,ethridge
calhoun_TN,1,37309,NA,TN,calhoun
adamsville_TN,1,38310,NA,TN,adamsville
red boiling springs_TN,1,37150,NA,TN,red boiling springs
jackson_TN,1,38302,NA,TN,jackson
kimball_TN,1,24853,NA,TN,kimball
lewisburg_TN,1,37091,NA,TN,lewisburg
clarksville_TN,1,37040,NA,TN,clarksville
south fulton_TN,1,38257,NA,TN,south fulton
obion_TN,1,38240,NA,TN,obion
copperhill_TN,1,37317,NA,TN,copperhill
benton_TN,1,37307,NA,TN,benton
baxter_TN,1,38544,NA,TN,baxter
oliver springs_TN,1,37840,NA,TN,oliver springs
murfreesboro_TN,1,37130,NA,TN,murfreesboro
la vergne_TN,1,37086,NA,TN,la vergne
gatlinburg_TN,1,37738,NA,TN,gatlinburg
pigeon forge_TN,1,37868,NA,TN,pigeon forge
collierville_TN,1,38017,NA,TN,collierville
germantown_TN,1,38138,NA,TN,germantown
bartlett_TN,1,38133,NA,TN,bartlett
cumberland_TN,1,37050,NA,TN,cumberland
dover_TN,1,37058,NA,TN,dover
kingsport_TN,1,37660,NA,TN,kingsport
white house_TN,1,37188,NA,TN,white house
hendersonville_TN,1,37077,NA,TN,hendersonville
goodlettsville_TN,1,37072,NA,TN,goodlettsville
brighton_TN,1,35020,NA,TN,brighton
johnson_TN,1,37601,NA,TN,johnson
jonesborough_TN,1,37659,NA,TN,jonesborough
gleason_TN,1,38229,NA,TN,gleason
greenfield_TN,1,38230,NA,TN,greenfield
franklin_TN,1,37064,NA,TN,franklin
mount juliet_TN,1,37121,NA,TN,mount juliet
memphis_TN,1,38103,NA,TN,memphis
rockport_TX,1,78382,NA,TX,rockport
lytle_TX,1,78052,NA,TX,lytle
jourdanton_TX,1,78026,NA,TX,jourdanton
seymour_TX,1,76380,NA,TX,seymour
killeen_TX,1,76542,NA,TX,killeen
temple_TX,1,76501,NA,TX,temple
belton_TX,1,76513,NA,TX,belton
san antonio_TX,1,78213,NA,TX,san antonio
kirby_TX,1,78219,NA,TX,kirby
live oak_TX,1,78233,NA,TX,live oak
helotes_TX,1,78023,NA,TX,helotes
danbury_TX,1,77534,NA,TX,danbury
freeport_TX,1,77541,NA,TX,freeport
lake jackson_TX,1,77566,NA,TX,lake jackson
manvel_TX,1,77578,NA,TX,manvel
pearland_TX,1,77581,NA,TX,pearland
west columbia_TX,1,77486,NA,TX,west columbia
bryan_TX,1,77805,NA,TX,bryan
college station_TX,1,77840,NA,TX,college station
bangs_TX,1,76823,NA,TX,bangs
somerville_TX,1,77879,NA,TX,somerville
luling_TX,1,78648,NA,TX,luling
port lavaca_TX,1,77979,NA,TX,port lavaca
brownsville_TX,1,78520,NA,TX,brownsville
harlingen_TX,1,78550,NA,TX,harlingen
palm valley_TX,1,78552,NA,TX,palm valley
queen_TX,1,75572,NA,TX,queen
childress_TX,1,79201,NA,TX,childress
allen_TX,1,75013,NA,TX,allen
frisco_TX,1,75034,NA,TX,frisco
mckinney_TX,1,75071,NA,TX,mckinney
plano_TX,1,75086,NA,TX,plano
prosper_TX,1,75078,NA,TX,prosper
new braunfels_TX,1,78130,NA,TX,new braunfels
gainesville_TX,1,76240,NA,TX,gainesville
gainesville_TX,1,76240,NA,TX,gainesville
copperas cove_TX,1,76522,NA,TX,copperas cove
paducah_TX,1,79248,NA,TX,paducah
lorenzo_TX,1,79343,NA,TX,lorenzo
carrollton_TX,1,75006,NA,TX,carrollton
garland_TX,1,75042,NA,TX,garland
grand prairie_TX,1,75052,NA,TX,grand prairie
irving_TX,1,75015,NA,TX,irving
mesquite_TX,1,75185,NA,TX,mesquite
richardson_TX,1,75083,NA,TX,richardson
argyle_TX,1,76226,NA,TX,argyle
denton_TX,1,76205,NA,TX,denton
lake dallas_TX,1,75065,NA,TX,lake dallas
lewisville_TX,1,75029,NA,TX,lewisville
the colony_TX,1,75056,NA,TX,the colony
highland village_TX,1,75077,NA,TX,highland village
northlake_TX,1,76247,NA,TX,northlake
spur_TX,1,79370,NA,TX,spur
odessa_TX,1,79761,NA,TX,odessa
italy_TX,1,76651,NA,TX,italy
el paso_TX,1,79903,NA,TX,el paso
lott_TX,1,76656,NA,TX,lott
flatonia_TX,1,78941,NA,TX,flatonia
lockney_TX,1,79241,NA,TX,lockney
crowell_TX,1,79227,NA,TX,crowell
missouri_TX,1,77459,NA,TX,missouri
sugar land_TX,1,77478,NA,TX,sugar land
fairfield_TX,1,75840,NA,TX,fairfield
teague_TX,1,75860,NA,TX,teague
galveston_TX,1,77552,NA,TX,galveston
hitchcock_TX,1,77563,NA,TX,hitchcock
league_TX,1,77573,NA,TX,league
bayou vista_TX,1,77563,NA,TX,bayou vista
denison_TX,1,75020,NA,TX,denison
longview_TX,1,75606,NA,TX,longview
white oak_TX,1,75693,NA,TX,white oak
seguin_TX,1,78155,NA,TX,seguin
baytown_TX,1,77521,NA,TX,baytown
pasadena_TX,1,77505,NA,TX,pasadena
west university place_TX,1,77005,NA,TX,west university place
san marcos_TX,1,78666,NA,TX,san marcos
kyle_TX,1,78640,NA,TX,kyle
seven points_TX,1,75143,NA,TX,seven points
edinburg_TX,1,78539,NA,TX,edinburg
la villa_TX,1,78562,NA,TX,la villa
mcallen_TX,1,78505,NA,TX,mcallen
mission_TX,1,78572,NA,TX,mission
pharr_TX,1,78577,NA,TX,pharr
penitas_TX,1,78576,NA,TX,penitas
anton_TX,1,79313,NA,TX,anton
sulphur springs_TX,1,75482,NA,TX,sulphur springs
west tawakoni_TX,1,75474,NA,TX,west tawakoni
edna_TX,1,77957,NA,TX,edna
ganado_TX,1,77962,NA,TX,ganado
beaumont_TX,1,77704,NA,TX,beaumont
nederland_TX,1,77627,NA,TX,nederland
port arthur_TX,1,77641,NA,TX,port arthur
port neches_TX,1,77651,NA,TX,port neches
burleson_TX,1,76028,NA,TX,burleson
kaufman_TX,1,75142,NA,TX,kaufman
terrell_TX,1,75160,NA,TX,terrell
lampasas_TX,1,76550,NA,TX,lampasas
kempner_TX,1,76539,NA,TX,kempner
lubbock_TX,1,79457,NA,TX,lubbock
shallowater_TX,1,79363,NA,TX,shallowater
slaton_TX,1,79364,NA,TX,slaton
ransom canyon_TX,1,79366,NA,TX,ransom canyon
hewitt_TX,1,76643,NA,TX,hewitt
lorena_TX,1,76655,NA,TX,lorena
waco_TX,1,76708,NA,TX,waco
west_TX,1,76691,NA,TX,west
riesel_TX,1,76682,NA,TX,riesel
madisonville_TX,1,77864,NA,TX,madisonville
castroville_TX,1,78009,NA,TX,castroville
hondo_TX,1,78861,NA,TX,hondo
midland_TX,1,79701,NA,TX,midland
cameron_TX,1,76520,NA,TX,cameron
rockdale_TX,1,76567,NA,TX,rockdale
nocona_TX,1,76255,NA,TX,nocona
conroe_TX,1,77301,NA,TX,conroe
shenandoah_TX,1,77381,NA,TX,shenandoah
montgomery_TX,1,77356,NA,TX,montgomery
dumas_TX,1,79029,NA,TX,dumas
corsicana_TX,1,75110,NA,TX,corsicana
roscoe_TX,1,79545,NA,TX,roscoe
corpus christi_TX,1,78469,NA,TX,corpus christi
port aransas_TX,1,78373,NA,TX,port aransas
springtown_TX,1,76082,NA,TX,springtown
willow park_TX,1,76087,NA,TX,willow park
onalaska_TX,1,77360,NA,TX,onalaska
amarillo_TX,1,79101,NA,TX,amarillo
clarksville_TX,1,75426,NA,TX,clarksville
hearne_TX,1,77859,NA,TX,hearne
ballinger_TX,1,76821,NA,TX,ballinger
ingleside_TX,1,78362,NA,TX,ingleside
mathis_TX,1,78368,NA,TX,mathis
snyder_TX,1,79549,NA,TX,snyder
stratford downtown_TX,1,6615,NA,TX,stratford downtown
tyler_TX,1,75702,NA,TX,tyler
whitehouse_TX,1,75791,NA,TX,whitehouse
la grulla_TX,1,78548,NA,TX,la grulla
